	Predicted
5189	101.7250025
5190	166.8400005
5191	8.085
5192	126.9999965
5193	133.4350015
5194	118.3250005
5195	34.2250005
5196	251.110001
5197	130.9150005
5198	49.6949975
5199	213.5749975
5200	286.6399995
5201	123.485004
5202	78.138502
5203	229.9950025
5204	108.9399985
5205	98.6500015
5206	25.7750005
5207	29.66
5208	50.849998
5209	70.9699995
5210	147.254997
5211	93.476002
5212	85.860001
5213	60.4499985
5214	146.114998
5215	60.3950005
5216	195.939995
5217	142.559998
5218	104.2499965
5219	61.150002
5220	203.9600065
5221	64.469999
5222	66.7250025
5223	37.605001
5224	140.975002
5225	80.2250005
5226	18.245
5227	76.945002
5228	60.6050015
5229	86.455
5230	78.419998
5231	55.5050015
5232	20.12
5233	118.0749965
5234	798.95047
5235	85.875
5236	105.2550015
5237	25.5600005
5238	231.035004
5239	57.4799995
5240	185.6700015
5241	88.064999
5242	147.1699985
5243	51.935002
5244	133.6750025
5245	32.7600015
5246	798.4338985
5247	73.67
5248	31.7349985
5249	17.005
5250	197.2849965
5251	177.239998
5252	102.16703
5253	69.8749975
5254	110.2399975
5255	79.3199985
5256	66.8399995
5257	163.1250035
5258	170.785
5259	84.095001
5260	98.153904
5261	180.2499965
5262	161.5749975
5263	144.0800015
5264	77.8000015
5265	40.0000005
5266	221.3050005
5267	30.9200005
5268	74.494999
5269	175.759994
5270	198.8700025
5271	104.319996
5272	149.789997
5273	155.4549985
5274	176.0100025
5275	71.535
5276	57.165001
5277	13.515
5278	84.640001
5279	212.57
5280	140.5349965
5281	19.54
5282	106.6900025
5283	163.890003
5284	122.2649995
5285	1181.005005
5286	125.5950015
5287	158.450001
5288	84.1999985
5289	81.6499995
5290	82.205
5291	128.339996
5292	80
5293	46.735
5294	54.312502
5295	198.469994
5296	48.573752
5297	328200
5298	22.98
5299	24.71
5300	62.75
5301	119.9549975
5302	124.784996
5303	147.165001
5304	176.5749965
5305	99.86
5306	66.920002
5307	127.939999
5308	30.74
5309	146.2000005
5310	171.9300005
5311	170.535
5312	184.9249995
5313	101.1249965
5314	58.6400015
5315	36.185
5316	148.665001
5317	77.455
5318	38.974999
5319	104.1100005
5320	75.549999
5321	77.2849975
5322	51.3649995
5323	82.020001
5324	212.965004
5325	130.360001
5326	181.915001
5327	145.389999
5328	246.445
5329	104.049996
5330	127.8849985
5331	1046.140015
5332	128.330002
5333	116.650002
5334	52.835001
5335	143.055
5336	14.69
5337	12.315
5338	58.9349975
5339	39.625
5340	27.85
5341	32.370001
5342	200.175003
5343	63.7049975
5344	157.824997
5345	105.4849965
5346	87.610001
5347	55.545002
5348	54.730002
5349	85.384998
5350	55.869999
5351	676.252747
5352	105.9549975
5353	154.7350005
5354	179.235001
5355	97
5356	44.8400015
5357	69.580002
5358	49.8299975
5359	74.6999985
5360	259.6899945
5361	126.945003
5362	118.289997
5363	201.1200025
5364	47.160001
5365	76.895
5366	59.919998
5367	89.5300005
5368	60.8950005
5369	1177.529999
5370	79.1704995
5371	168.129997
5372	177.5900045
5373	2841.494995
5374	178.8100015
5375	33.479999
5376	65.270001
5377	207.044998
5378	184.389995
5379	135.0241505
5380	90.525
5381	50.7900015
5382	37.1400005
5383	62.154999
5384	101.325001
5385	45.85
5386	47.764999
5387	54.2449985
5388	63.654999
5389	146.2800025
5390	88.16
5391	163.8100015
5392	21.655
5393	93.3749995
5394	20.605
5395	140.4550015
5396	136.1249965
5397	44.5899985
5398	135.505001
5399	79.035002
5400	105.8406145
5401	61.1350005
5402	34.6850005
5403	53.1549985
5404	91.9300025
5405	77.4099995
5406	37.96
5407	26.775
5408	122.605
5409	53.9700015
5410	130.2249985
5411	64.1199985
5412	74.4149995
5413	89.5676425
5414	71.225003
5415	71.0600015
5416	141.550003
5417	171.2350005
5418	13.7
5419	356164
5420	73.209999
5421	89.844999
5422	154.481884
5423	140.604996
5424	45.334999
5425	122.245003
5426	70.849998
5427	83.035
5428	115.084999
5429	12.825
5430	55.445001
5431	105.2449985
5432	92.8850005
5433	33.0199995
5434	120.878819
5435	129.770001
5436	156.5400045
5437	103.1049955
5438	24.879999
5439	19.865
5440	103.100002
5441	25.68
5442	179.4099955
5443	102.504997
5444	123.125
5445	189.200005
5446	95.504999
5447	102.5600015
5448	140.3050005
5449	78.75
5450	119.755001
5451	65.6349985
5452	22.02
5453	25.3649995
5454	42.3299985
5455	439.3549955
5456	81.310001
5457	78.945
5458	59.4750005
5459	165.75
5460	65.3750015
5461	192.009998
5462	111.945
5463	13.72
5464	165.955002
5465	12.18
5466	96.9250035
5467	21.46
5468	151.7050015
5469	130.2849965
5470	24.294999
5471	136.0599975
5472	72.5600015
5473	60.6149995
5474	62.263077
5475	79.589998
5476	115.930004
5477	63.2550005
5478	244.4650045
5479	176.530003
5480	52.17
5481	787.3982235
5482	84.089998
5483	134.480003
5484	256.964996
5485	1057.670014
5486	16.3005
5487	142.7900045
5488	66.824999
5489	56.1649985
5490	90.875002
5491	28.2500005
5492	164.779999
5493	124.5999985
5494	124.109196
5495	261.459992
5496	84.609998
5497	443.1500095
5498	127.61
5499	63.880001
5500	171.759998
5501	43.4750005
5502	159.4549985
5503	109.550003
5504	490.4499965
5505	13.98
5506	53.869999
5507	155.050003
5508	125.1899985
5509	175.8050005
5510	81.314998
5511	179.215004
5512	77.020001
5513	151.7599985
5514	36.9399995
5515	105.2220005
5516	169.049996
5517	150.5999985
5518	160.9000015
5519	251.564995
5520	88.030003
5521	68.664999
5522	154.779999
5523	1939.920045
5524	102.040001
5525	119.77
5526	135.4699975
5527	1795.22998
5528	116.5450025
5529	154.870003
5530	45.6499995
5531	301.5699995
5532	88.0149995
5533	150.4350015
5534	155.255005
5535	115.6200025
5536	1145.26001
5537	115.725002
5538	54.820002
5539	232.3350065
5540	324480
5541	156.044998
5542	182.3549995
5543	79.859999
5544	111.9449995
5545	487.5099945
5546	70.844997
5547	95.6113535
5548	76.824999
5549	130.355
5550	102.410003
5551	108.4199985
5552	128.714184
5553	71.389999
5554	39.394999
5555	35.1149995
5556	142.8699985
5557	32.8000005
5558	119.8299985
5559	64.665001
5560	115.1599965
5561	193.330002
5562	157.384999
5563	110.010002
5564	135.579998
5565	122.2850035
5566	59.51
5567	106.600002
5568	486.7850035
5569	47.375
5570	75.2849995
5571	51.054998
5572	34.3599985
5573	51.66
5574	55.414999
5575	148.8499985
5576	130.020001
5577	22.135
5578	32.0149995
5579	27.52
5580	94.3900015
5581	157.5800015
5582	160.1699985
5583	62.8050025
5584	131.1299975
5585	51.1700005
5586	795.479981
5587	53.6975005
5588	28.8850015
5589	26.65
5590	83.9800015
5591	133.7350005
5592	140.095001
5593	77.5800015
5594	117.860264
5595	53.729999
5596	102.0395205
5597	467.5599825
5598	31.964999
5599	215.3100045
5600	356.2150035
5601	130.749996
5602	797.3109745
5603	114.82
5604	46.4499985
5605	103.2249985
5606	25.35
5607	97.0545885
5608	61.7049995
5609	71.764997
5610	54.435001
5611	114.615002
5612	69.1149995
5613	110.3499945
5614	158.5699995
5615	158.215004
5616	149.7399975
5617	81.610001
5618	155.579998
5619	64.095001
5620	59.0249995
5621	42.8949995
5622	84.6899985
5623	55.084999
5624	208.1949995
5625	87.379999
5626	156.154999
5627	62.549997
5628	1812.835023
5629	214.2550045
5630	21.825
5631	67.155001
5632	85.8449995
5633	81.3550015
5634	25.86
5635	53.280001
5636	320400
5637	78.9849985
5638	35.689999
5639	83.695
5640	22.3
5641	108.075001
5642	37.7699995
5643	149.960003
5644	52.4149985
5645	96.0650025
5646	105.630001
5647	53.770001
5648	158.744999
5649	117.7799985
5650	127.3699985
5651	65.6187475
5652	99.9600025
5653	198.805
5654	61.729999
5655	57.1200005
5656	27.849999
5657	194.710007
5658	26.2100015
5659	63.43
5660	61.750002
5661	117.9900015
5662	96.6949995
5663	110.965
5664	1786.224976
5665	14.355
5666	40.0400005
5667	42.35
5668	48.614998
5669	108.7099955
5670	65.945002
5671	390.8800055
5672	58.7050015
5673	96.6900005
5674	295299
5675	115.7507175
5676	13.595
5677	23.24
5678	68.274999
5679	96.5050015
5680	146.895
5681	125.170002
5682	31.8699995
5683	100.6149975
5684	10.645
5685	86.1100005
5686	179.3250005
5687	102.324997
5688	39.9550005
5689	80.807499
5690	95.669998
5691	35.6999995
5692	115.764999
5693	51.25
5694	116.304997
5695	132.135002
5696	1615.780029
5697	167.5499995
5698	56.9400005
5699	58.850001
5700	119.479999
5701	132.2799985
5702	118.689998
5703	76.3249985
5704	64.525002
5705	85.8899995
5706	177.4299965
5707	48.045001
5708	192.2500075
5709	101.7199975
5710	280834.5
5711	77.0400005
5712	72.0599995
5713	51.3249985
5714	44.895
5715	25.4149995
5716	121.894997
5717	120.3599965
5718	17.525
5719	25.6099995
5720	142.364998
5721	179.660004
5722	49.514997
5723	101.7150005
5724	46.5850015
5725	61.0949995
5726	70.2650015
5727	155.08865
5728	142.68
5729	99.5649985
5730	143.800003
5731	96.4550025
5732	131.5949975
5733	13.64
5734	75.139999
5735	64.835001
5736	127.7150035
5737	204.759994
5738	36.595
5739	60.615002
5740	44.445001
5741	2212.649963
5742	191.8349985
5743	48.8150005
5744	78.970001
5745	78.3299975
5746	121.7199975
5747	72.9499985
5748	68.400002
5749	160.530002
5750	81.8536775
5751	105.459999
5752	65.320002
5753	23.36
5754	50.5650005
5755	215.6449965
5756	108.6884005
5757	111.075325
5758	153.1399955
5759	31.680001
5760	68.8350015
5761	51.719999
5762	228.939995
5763	108.535
5764	72.41
5765	597.48999
5766	35.3749995
5767	42.73
5768	33.0199995
5769	213.024994
5770	81.5650005
5771	19.825
5772	133.024998
5773	21.945
5774	103.0999985
5775	86.340002
5776	72.2050005
5777	46.1375
5778	42.81
5779	131.6087605
5780	48.709999
5781	54.4
5782	126.139999
5783	66.33
5784	122.78384
5785	28.225
5786	101.4750025
5787	50.399998
5788	47.3050005
5789	72.1199985
5790	56.2099985
5791	49.855
5792	879.0864865
5793	114.75
5794	137.7050015
5795	146.7749975
5796	134.2650035
5797	101.4300005
5798	11.635
5799	118.615006
5800	44.435
5801	153.6799965
5802	83.879999
5803	127.945
5804	84.5899985
5805	69.620001
5806	167.5850025
5807	165.1499975
5808	173.495003
5809	42.175
5810	213.2500075
5811	63.224998
5812	35.06
5813	82.4350015
5814	82.5249975
5815	195.679993
5816	180.7649995
5817	142.985001
5818	126.305
5819	143.1650005
5820	171.2000005
5821	107.655002
5822	500.779999
5823	116.779999
5824	173.060002
5825	31.5
5826	123.240002
5827	53.2349985
5828	133.5250015
5829	81.889997
5830	18.565
5831	77.155003
5832	40.329621
5833	177.5349955
5834	99.4300045
5835	56.354997
5836	156.5200005
5837	147.949997
5838	124.480003
5839	121.2450025
5840	101.450001
5841	125.910004
5842	124.155002
5843	112.915001
5844	140.900002
5845	34.0349985
5846	13.46
5847	328430
5848	51.344997
5849	122.044998
5850	107.5100025
5851	90.7041475
5852	95.6250005
5853	47.355001
5854	23.22
5855	110.675003
5856	791.7400205
5857	130.1750025
5858	241.0650025
5859	77.344999
5860	89.622473
5861	109.989998
5862	122.4399985
5863	102.0750045
5864	26.15
5865	111.580002
5866	159.525001
5867	112.4150015
5868	155.0850025
5869	158.7150005
5870	88.508407
5871	122.785004
5872	88.57
5873	112.405003
5874	25.3100005
5875	38.8950005
5876	107.7149965
5877	177.3400005
5878	35.0900005
5879	78.410002
5880	186.389999
5881	115.344997
5882	194.360001
5883	85.7899995
5884	789.64273
5885	120.7350005
5886	131.0949975
5887	150.734997
5888	56.774999
5889	61.864998
5890	122.0350035
5891	188.399997
5892	110.4950025
5893	60.8550015
5894	62.379999
5895	146.0400005
5896	101.690003
5897	78.4650005
5898	138.595001
5899	35.2749995
5900	158.2399975
5901	122.4224435
5902	185.715
5903	58.439999
5904	119.0900035
5905	128.2576985
5906	252.9800035
5907	49.1450005
5908	46.2000005
5909	78.0899985
5910	90.3999995
5911	162.145
5912	18.49
5913	211.6100005
5914	76.054999
5915	62.2799985
5916	204.9400025
5917	154.220001
5918	213.7900005
5919	43.445
5920	73.844999
5921	120.8149985
5922	170.1950035
5923	52.992501
5924	70.92
5925	180.970001
5926	130.894996
5927	473.7199865
5928	48.6097695
5929	45.2499995
5930	74.1049995
5931	73.5150015
5932	101.567505
5933	108.2550005
5934	162.1450005
5935	203.885002
5936	24.429999
5937	98.435001
5938	59.6025005
5939	143.2550015
5940	59.0400005
5941	125.673077
5942	281.8899995
5943	136.9000015
5944	95.4350015
5945	86.2649995
5946	75.5999985
5947	71.4300025
5948	99.524998
5949	217.469994
5950	177.2399985
5951	45.0800005
5952	144.266319
5953	52.41
5954	93.869999
5955	155.435002
5956	169.050003
5957	74.68
5958	18.135
5959	28.11
5960	136.220001
5961	33.6200005
5962	91.0049995
5963	30.919999
5964	53.2749995
5965	177.610004
5966	117.220001
5967	169.790001
5968	113.4500045
5969	53.0799995
5970	22.475
5971	110.184997
5972	110.63319
5973	32.885
5974	96.720003
5975	58.735
5976	138.9799995
5977	107.4349975
5978	147.605003
5979	59.344997
5980	217.764992
5981	137.5800015
5982	47.954999
5983	130.8750035
5984	8.35
5985	103.260002
5986	117.9150015
5987	43.0632805
5988	46.3899995
5989	33.795
5990	65.790001
5991	93.8571415
5992	140.9576915
5993	50.4400025
5994	77.3349995
5995	164.6500055
5996	186.784996
5997	171.725002
5998	68.174999
5999	60.175001
6000	92.439999
6001	114.25
6002	101.5100025
6003	28.505001
6004	119.105
6005	79.205
6006	96.094998
6007	111.3799975
6008	227900
6009	52.1649985
6010	124.6600005
6011	78.5650005
6012	90.4399985
6013	176.7400015
6014	155.5149995
6015	44.9949995
6016	61.379999
6017	127.059997
6018	124.6100005
6019	151.8050035
6020	83.33
6021	66.9449995
6022	193.3749925
6023	163.379997
6024	62.990002
6025	145.14
6026	77.195001
6027	27.464999
6028	270.145004
6029	148.7500005
6030	38.9600015
6031	102.3250005
6032	164.350003
6033	21.65
6034	31.9700005
6035	268.1150055
6036	33.214999
6037	71.1100005
6038	158.8850025
6039	107.390003
6040	72.2000005
6041	158.310001
6042	78.7349985
6043	130.430004
6044	81.385
6045	111.2718355
6046	22.985
6047	81.150001
6048	122.4649965
6049	62.015002
6050	59.2650015
6051	76.0800005
6052	2050.664978
6053	65.870001
6054	88.4850005
6055	149.869999
6056	100.915001
6057	176.9900015
6058	116.474998
6059	27.16
6060	67.544998
6061	126.2549975
6062	138.91
6063	71.2450015
6064	123.255001
6065	95.3799995
6066	82.274999
6067	140.740002
6068	20.73
6069	128.754997
6070	89.425001
6071	38.6600005
6072	88.549999
6073	153.6861225
6074	230.1299975
6075	52.845001
6076	38.325001
6077	12.815
6078	123.290001
6079	128.1749995
6080	61.6899985
6081	140.000004
6082	72.07
6083	147.1559215
6084	89.4000015
6085	103.1249965
6086	156.834999
6087	46.99
6088	44.1763035
6089	62.625002
6090	26.025
6091	50.5900005
6092	135.1149975
6093	931.7000125
6094	512.2350155
6095	120.390003
6096	194.5150075
6097	83.665001
6098	124.495003
6099	51.76
6100	108.7000005
6101	31.71
6102	223.4399945
6103	251.274994
6104	157.040001
6105	48.160001
6106	115.4750025
6107	65.4050005
6108	19.035
6109	166.1949995
6110	166.240002
6111	65.805002
6112	1235.937012
6113	82.6699995
6114	58.860001
6115	53.305
6116	284730
6117	94.484999
6118	144.399998
6119	13.63
6120	98.5349995
6121	70.7100005
6122	125.9749985
6123	225.090004
6124	202.964997
6125	31.579999
6126	263.995003
6127	238.7799985
6128	66.5499995
6129	129.8099975
6130	19.535
6131	95.2200015
6132	113.394996
6133	162.8050005
6134	45.719999
6135	26.075001
6136	183.6150015
6137	73.965
6138	63.695
6139	31.214999
6140	1470.184998
6141	33.5899985
6142	57.2025015
6143	117.064999
6144	126.285
6145	125.6556815
6146	99.135002
6147	275.415001
6148	97.7350045
6149	254.8699955
6150	28.285001
6151	280.0250015
6152	217.274994
6153	64.744999
6154	30.075
6155	110.975002
6156	1176.794983
6157	116.299995
6158	163.265003
6159	267.5849985
6160	95.759999
6161	110.769997
6162	254.7599945
6163	47.8799995
6164	71.9949995
6165	204.1650005
6166	1759.499939
6167	122.115002
6168	106.25
6169	216.979996
6170	286.8200075
6171	64.240002
6172	64.4010605
6173	71.3950005
6174	162.6099965
6175	69.09
6176	83.98
6177	107.5249975
6178	179.479996
6179	95.7099975
6180	153.1600035
6181	86.229999
6182	52.5249975
6183	164.2600025
6184	64.98
6185	104.3400035
6186	1760.414917
6187	97.9399985
6188	49.983581
6189	48.364999
6190	51.009998
6191	158.992851
6192	76.6450005
6193	124.934997
6194	183.869999
6195	72.18
6196	46.84
6197	110.155002
6198	52.8199995
6199	40.1899995
6200	169.3399965
6201	146.8500025
6202	36.625
6203	89.495001
6204	50.7550005
6205	54.135
6206	63.165001
6207	128.544998
6208	153.154999
6209	136.240002
6210	74.1650015
6211	19.63
6212	154.600002
6213	91.1199995
6214	52.4300025
6215	147.125
6216	137.7299955
6217	107.540001
6218	102.375004
6219	109.4499965
6220	27.3550005
6221	180.2900015
6222	1390.939973
6223	145.5600015
6224	160.5249975
6225	124.759998
6226	111.645004
6227	42.8299995
6228	109.1799965
6229	169.530003
6230	110.109997
6231	37.9399995
6232	29.455
6233	119.044998
6234	2206.975037
6235	1738.38501
6236	105.084999
6237	215.7750015
6238	106.91
6239	1284.859985
6240	107.224999
6241	60.8400005
6242	165.079998
6243	22.8
6244	135.1100005
6245	136.095001
6246	61.965
6247	1742.380005
6248	52.925001
6249	100.450005
6250	117.7350005
6251	84.0150015
6252	102.6799965
6253	153.570004
6254	207.6399925
6255	232.6349945
6256	83.1450025
6257	106.5249975
6258	44.919999
6259	156.715004
6260	146.965
6261	142.470001
6262	36.8999995
6263	66.690003
6264	78.884998
6265	33.375001
6266	170.149998
6267	50.729999
6268	133.9449955
6269	123.23
6270	32.795
6271	44.3649985
6272	135.6899985
6273	38.1
6274	232741
6275	142.8599965
6276	146.640003
6277	176.365002
6278	160.270001
6279	303.9099965
6280	793.780029
6281	125.8299975
6282	1581.854981
6283	220.799996
6284	128.470001
6285	164.6949995
6286	76.1049975
6287	194.925003
6288	124.8449975
6289	117.930004
6290	67.8600005
6291	143.5850025
6292	35.5750005
6293	53.335001
6294	49.610001
6295	57.5649985
6296	14.29
6297	42.8444
6298	162.4150015
6299	63.904999
6300	28.9099985
6301	221.9250035
6302	20.8
6303	77.5699995
6304	95.270003
6305	86.0350015
6306	116.765003
6307	53.435
6308	68.779999
6309	100.600002
6310	69.3899975
6311	84.004999
6312	76.3599985
6313	170.7400015
6314	136.510002
6315	196.560005
6316	25.554999
6317	107.1549985
6318	62.7749975
6319	214.7549975
6320	297.715004
6321	35.255
6322	85.0796055
6323	126.7100025
6324	42.940001
6325	62.865
6326	148.4700015
6327	158.124996
6328	87.520851
6329	65.7350005
6330	46.1229275
6331	383.3950045
6332	123.5100015
6333	1135.970032
6334	37.6399995
6335	188.905002
6336	84.8150005
6337	220.4499895
6338	123.1550025
6339	76.59
6340	18.195
6341	86.610003
6342	117.050003
6343	167.5
6344	59.94
6345	174.695
6346	52.614998
6347	153.859997
6348	155.574997
6349	95.420998
6350	137.2049975
6351	36.845
6352	66.525
6353	123.0300025
6354	90.369755
6355	28.4250005
6356	171.2674445
6357	98.420002
6358	148.0199965
6359	108.740006
6360	94.049999
6361	21.35
6362	73.1900025
6363	47.709998
6364	56.110001
6365	224.725006
6366	193.3849945
6367	59.2449985
6368	199.6399995
6369	950.6800235
6370	34.6549985
6371	170.07
6372	98.399998
6373	33.325001
6374	109.9550015
6375	52.915001
6376	43.785001
6377	31.3400005
6378	120.049995
6379	63.4499985
6380	223.050003
6381	74.6499995
6382	1149.415009
6383	521.121689
6384	65.67
6385	99.5799975
6386	51.925001
6387	56.33
6388	142.8099975
6389	110.4349975
6390	106.6266405
6391	187.145004
6392	191.1100005
6393	80.9899975
6394	123.5099985
6395	138.770004
6396	175.6049995
6397	146.1199985
6398	13.569
6399	36.570001
6400	17.01
6401	96.1675545
6402	75.5999985
6403	95.9514825
6404	201.4349975
6405	153.949997
6406	90.0750005
6407	144.579998
6408	98.1349985
6409	221.7450105
6410	109.8250005
6411	130.235001
6412	111.155003
6413	101.969998
6414	37.7650005
6415	71.2150005
6416	78.510002
6417	60.074999
6418	132.064998
6419	84.1949995
6420	100.4750025
6421	79.901442
6422	30.1250015
6423	51.805
6424	53.75
6425	1137.75
6426	149.2200015
6427	182.109997
6428	24.6800005
6429	160.154999
6430	63.6499995
6431	156.239998
6432	127.899998
6433	44.2554705
6434	109.6611065
6435	69.3250005
6436	129.9550015
6437	57.5400005
6438	101.655002
6439	657.0048835
6440	178.5949975
6441	27.12
6442	66.970001
6443	43.2600005
6444	91.0799995
6445	176.9599995
6446	100.2049985
6447	36.9750005
6448	152.299999
6449	66.22
6450	48.2849985
6451	103.260002
6452	93.5050015
6453	64.234999
6454	108.6700015
6455	67.910002
6456	67.580002
6457	24.725
6458	46.0949995
6459	105.7299995
6460	36.705001
6461	161.4050025
6462	842.147888
6463	259.6100085
6464	116.1900025
6465	496.2050175
6466	153.510002
6467	892.1549685
6468	149.885002
6469	23.94
6470	189.3050005
6471	146.161221
6472	129.619999
6473	125.645001
6474	1243.440002
6475	269.9899985
6476	95.474999
6477	77.8249985
6478	126.604999
6479	66.0749985
6480	63.7649975
6481	101.6565555
6482	40.9164015
6483	91.480001
6484	186.1399955
6485	83.2250005
6486	403.349991
6487	43.016708
6488	21.25
6489	43.425
6490	264.660004
6491	355.225006
6492	39.405
6493	68.219999
6494	62.845001
6495	53.059997
6496	145.793178
6497	191.7550005
6498	162.8600005
6499	75.879999
6500	164.084999
6501	798.2134705
6502	74.0050015
6503	88.990002
6504	149.460003
6505	77.729999
6506	131.7150005
6507	125.420002
6508	104.089996
6509	59.6749995
6510	110.6750025
6511	286930
6512	67.666252
6513	117.3650015
6514	961.4800415
6515	40.8931165
6516	215.6099935
6517	196.739998
6518	44.6750015
6519	34.5200005
6520	14.265
6521	60.4249995
6522	151.810001
6523	165.8149985
6524	123.269997
6525	48.59
6526	37.9499995
6527	29.9750005
6528	66.6500015
6529	50.810001
6530	57.5899995
6531	313966
6532	32.9600015
6533	72.9324985
6534	52.974999
6535	64.305002
6536	98.3199995
6537	46.1700015
6538	26.750001
6539	42.845
6540	160.279999
6541	114.985
6542	50.8650015
6543	155.0049975
6544	42.0999995
6545	162.7750015
6546	19.635
6547	30.250001
6548	67.684999
6549	33.39
6550	192.375
6551	54.2450005
6552	119.2899975
6553	106.009998
6554	84.725003
6555	180.110004
6556	34.0099995
6557	51.43
6558	130.3650015
6559	112.224998
6560	34.09
6561	115.945003
6562	67.2549995
6563	149.879997
6564	122.4250035
6565	13.925
6566	81.110003
6567	170.005005
6568	1107.869995
6569	55.384998
6570	68.0050015
6571	142.7150005
6572	33.89
6573	87.975
6574	301630
6575	654.434509
6576	210.849991
6577	138.519997
6578	68.959999
6579	77.654999
6580	47.0299995
6581	178.435002
6582	26.705
6583	15.25
6584	72.9349995
6585	11.395
6586	75.380001
6587	24.085001
6588	303.005005
6589	140.509999
6590	31.7900015
6591	172.3450015
6592	135.939999
6593	110.789997
6594	79.120001
6595	99.830002
6596	97.3200035
6597	94.049999
6598	145.954998
6599	102.7949985
6600	81.3750025
6601	57.6450005
6602	276.240006
6603	98.59
6604	62.035002
6605	51.025002
6606	11.755
6607	60.099998
6608	83.387501
6609	120.005001
6610	174.220001
6611	52.92
6612	1081.225037
6613	97.675003
6614	141.355003
6615	46.8599995
6616	86.310001
6617	175.595001
6618	44.669944
6619	91.974998
6620	25.1849995
6621	248.515007
6622	65.1450005
6623	123.8050005
6624	521.1699985
6625	131.459999
6626	145.4399985
6627	176.4950025
6628	84.309999
6629	158.1749995
6630	159.8199995
6631	211.610001
6632	101.5050015
6633	153.5349995
6634	86.9949995
6635	154.375
6636	152.095001
6637	160.8049965
6638	34.349999
6639	98.0800015
6640	147.4749945
6641	101.6874965
6642	100.6575015
6643	225.0650025
6644	63.135
6645	20.995
6646	222.9949955
6647	103.0076405
6648	105.950005
6649	66.1
6650	203.4449995
6651	98.0399985
6652	22.635
6653	79.1700005
6654	38.559999
6655	57.0300005
6656	144.020001
6657	49.9899995
6658	98.195003
6659	73.105002
6660	117.4550025
6661	151.034996
6662	60.2499985
6663	33.65
6664	104.998535
6665	146.9700015
6666	93.1199985
6667	49.669998
6668	187.565003
6669	194.395004
6670	42.8250005
6671	74.7399995
6672	94.0000015
6673	229.7399975
6674	23.415
6675	60.720001
6676	62.1000005
6677	91.834999
6678	153.485
6679	134.4099995
6680	153.265
6681	420.9149935
6682	82.405
6683	110.225002
6684	250.450004
6685	113.7900015
6686	106.3650015
6687	58.4049985
6688	173.365002
6689	109.9250025
6690	287619
6691	97.6150015
6692	51.790001
6693	58.959999
6694	53.6650015
6695	53.2249985
6696	122.580002
6697	851.1531375
6698	61.8749995
6699	66.025
6700	14.46
6701	88.802997
6702	110.585003
6703	93.9
6704	25.334999
6705	91.725001
6706	16.47
6707	53.2250025
6708	100.169998
6709	154.490002
6710	120.149998
6711	227.374993
6712	55.614998
6713	97.940003
6714	100.580002
6715	951.345001
6716	48.870001
6717	70.25
6718	92.394999
6719	162.4400025
6720	144.1100005
6721	65.810002
6722	42.9399995
6723	32.764999
6724	71.9350015
6725	198.2599945
6726	51.700003
6727	100.2349965
6728	94.92358
6729	166.035
6730	32.205
6731	36.2050015
6732	65.4999995
6733	122.369999
6734	152.07
6735	173.289997
6736	106.0849995
6737	99.2550015
6738	153.9549975
6739	119.520004
6740	47.371002
6741	108.7550015
6742	127.8249965
6743	166.090004
6744	456.799988
6745	150.299999
6746	165.779999
6747	136.850003
6748	74.1100005
6749	126.875
6750	24.8499995
6751	51.855
6752	318.7050015
6753	37.910001
6754	56.299999
6755	1452.625
6756	152.1549985
6757	118.369999
6758	85.5100025
6759	21.66
6760	55.9349995
6761	91.315001
6762	158.160004
6763	52.75
6764	64.2550015
6765	65.2700025
6766	176.649998
6767	79.5300005
6768	152.9899975
6769	98.2700005
6770	56.605
6771	52.0300005
6772	98.2050025
6773	143.8250045
6774	77.385
6775	143.474998
6776	96.3549995
6777	65.179998
6778	105.6349985
6779	51.5049995
6780	129.7792245
6781	227.4349975
6782	113.295002
6783	74.6450025
6784	202.8699955
6785	42.95
6786	87.8550015
6787	60.0949995
6788	113.018559
6789	39.5599995
6790	111.2850035
6791	105.535004
6792	35.9349995
6793	85.2949985
6794	237.190002
6795	44.56
6796	137.9399985
6797	169.605003
6798	196.4649965
6799	156.810001
6800	228.990005
6801	18.375
6802	1809.699951
6803	338.9599915
6804	153.5100025
6805	27.5499995
6806	31.225
6807	103.5299985
6808	61.09
6809	25.46
6810	118.3499985
6811	1707.725037
6812	176.1300005
6813	83.899998
6814	35.089999
6815	106.5749965
6816	70.134998
6817	153.689999
6818	40.916403
6819	122.9999965
6820	20.695
6821	179.015
6822	173.9400025
6823	133.484997
6824	64.619999
6825	71.270001
6826	174.5999985
6827	181.6400035
6828	154.9799995
6829	128.7500035
6830	68.679998
6831	28.3725
6832	82.4900015
6833	73.244999
6834	76.945002
6835	129.029999
6836	131.109997
6837	37.925001
6838	143.6749955
6839	149.774998
6840	31.73
6841	110.9049945
6842	70.799999
6843	126.6450005
6844	138.040001
6845	102.6050035
6846	21.94
6847	136.960003
6848	45.254999
6849	61.2199995
6850	100.117512
6851	110.4499965
6852	91.480001
6853	109.93
6854	217.315002
6855	51.355002
6856	77.220001
6857	59.31
6858	158.6200025
6859	121.719997
6860	134.384998
6861	76.845001
6862	126.84
6863	111.4859775
6864	208.589996
6865	84.0449985
6866	32.04
6867	51.2642575
6868	130.1599995
6869	117.734714
6870	138.5199965
6871	186
6872	169.0600015
6873	67.0749995
6874	156.354999
6875	90.8249985
6876	110.3999975
